record_type,run,pond_position,caught_order,species,rarity,length_cm,girth_cm,weight_kg,price,pond_total_value,caught_total_value,rarity_1_count,rarity_2_count,rarity_3_count,rarity_4_count,pond_value_min,pond_value_average,pond_value_max,seed
"fish","814","11","","Tuna","3","79","56.88","9.128264914","18.25","","","","","","","","","",""
"fish","814","12","","Atlantic Cod","2","37","23.31","0.718006275","4.47","","","","","","","","","",""
"fish","814","13","","Pacific Sardine","1","24","14.88","0.2530450286","2.93","","","","","","","","","",""
"fish","814","14","","Atlantic Cod","2","84","52.92","8.4015792","12.15","","","","","","","","","",""
"fish","814","15","","Atlantic Cod","2","94","59.22","11.7735282","15.52","","","","","","","","","",""
"fish","814","16","","Atlantic Cod","2","59","37.17","2.911247325","6.66","","","","","","","","","",""
"fish","814","17","","Pacific Sardine","1","22","13.64","0.1949091048","2.87","","","","","","","","","",""
"fish","814","18","","Atlantic Cod","2","78","49.14","6.7267746","10.48","","","","","","","","","",""
"fish","814","19","","Atlantic Herring","1","33","18.15","0.4026275","3.08","","","","","","","","","",""
"fish","814","20","","Common Carp","1","30","22.5","0.6075","3.16","","","","","","","","","",""
"fish","814","21","","Pacific Sardine","1","20","12.4","0.1464380952","2.82","","","","","","","","","",""
"fish","814","22","","Pacific Sardine","1","22","13.64","0.1949091048","2.87","","","","","","","","","",""
"fish","814","23","","Atlantic Cod","2","72","45.36","5.2907904","9.04","","","","","","","","","",""
"fish","814","24","","Common Carp","1","51","38.25","2.9846475","5.53","","","","","","","","","",""
"fish","814","25","","Pacific Sardine","1","24","14.88","0.2530450286","2.93","","","","","","","","","",""
"fish","814","26","","Common Carp","1","35","26.25","0.9646875","3.51","","","","","","","","","",""
"fish","814","27","","Atlantic Cod","2","62","39.06","3.3782994","7.13","","","","","","","","","",""
"fish","814","28","","Pacific Sardine","1","18","11.16","0.1067533714","2.78","","","","","","","","","",""
"fish","814","29","","Atlantic Herring","1","26","14.3","0.1969162963","2.87","","","","","","","","","",""
"fish","814","30","","Atlantic Cod","2","47","29.61","1.471691025","5.22","","","","","","","","","",""
"fish","814","31","","Common Carp","1","39","29.25","1.3346775","3.88","","","","","","","","","",""
"fish","814","32","","Bluefish","3","73","46.72","5.690762971","14.82","","","","","","","","","",""
"fish","814","33","","Lanternfish","4","11","5.5","0.01386458333","26.51","","","","","","","","","",""
"fish","814","34","","Atlantic Herring","1","27","14.85","0.2205225","2.90","","","","","","","","","",""
"fish","814","35","","Pacific Sardine","1","19","11.78","0.1255523619","2.80","","","","","","","","","",""
"fish","814","36","","Atlantic Cod","2","84","52.92","8.4015792","12.15","","","","","","","","","",""
"fish","814","37","","Common Carp","1","44","33","1.91664","4.47","","","","","","","","","",""
"fish","814","38","","Common Carp","1","25","18.75","0.3515625","2.90","","","","","","","","","",""
"fish","814","39","","Atlantic Herring","1","30","16.5","0.3025","2.98","","","","","","","","","",""
"fish","814","40","","Atlantic Cod","2","91","57.33","10.68186892","14.43","","","","","","","","","",""
"fish","814","41","","Atlantic Cod","2","99","62.37","13.75398832","17.50","","","","","","","","","",""
"fish","814","42","","Atlantic Cod","2","82","51.66","7.8156414","11.57","","","","","","","","","",""
"fish","814","43","","Atlantic Cod","2","100","63","14.175","17.93","","","","","","","","","",""
"fish","814","44","","Atlantic Cod","2","85","53.55","8.705221875","12.46","","","","","","","","","",""
"fish","814","45","","Common Carp","1","28","21","0.49392","3.04","","","","","","","","","",""
"fish","814","46","","Pacific Sardine","1","20","12.4","0.1464380952","2.82","","","","","","","","","",""
"fish","814","47","","Atlantic Cod","2","94","59.22","11.7735282","15.52","","","","","","","","","",""
"fish","814","48","","Lanternfish","4","15","7.5","0.03515625","26.54","","","","","","","","","",""
"fish","814","49","","Atlantic Herring","1","26","14.3","0.1969162963","2.87","","","","","","","","","",""
"fish","814","50","","Atlantic Cod","2","79","49.77","6.988827825","10.74","","","","","","","","","",""
"pond_summary","814","","","","","","","","","390.58","32.12","27","19","2","2","","","",""
"fish","815","1","1","Common Carp","1","47","35.25","2.3360175","4.89","","","","","","","","","",""
"fish","815","2","2","Common Carp","1","35","26.25","0.9646875","3.51","","","","","","","","","",""
"fish","815","3","3","Pacific Sardine","1","22","13.64","0.1949091048","2.87","","","","","","","","","",""
"fish","815","4","4","Bluefish","3","37","23.68","0.7409810286","9.87","","","","","","","","","",""
"fish","815","5","5","Common Carp","1","34","25.5","0.88434","3.43","","","","","","","","","",""
"fish","815","6","","Tuna","3","61","43.92","4.202391086","13.33","","","","","","","","","",""
"fish","815","7","","Pacific Sardine","1","19","11.78","0.1255523619","2.80","","","","","","","","","",""
"fish","815","8","","Atlantic Herring","1","32","17.6","0.367122963","3.04","","","","","","","","","",""
"fish","815","9","","Atlantic Cod","2","88","55.44","9.6598656","13.41","","","","","","","","","",""
"fish","815","10","","Atlantic Cod","2","44","27.72","1.2074832","4.96","","","","","","","","","",""
"fish","815","11","","Common Carp","1","28","21","0.49392","3.04","","","","","","","","","",""
"fish","815","12","","Lanternfish","4","8","4","0.005333333333","26.51","","","","","","","","","",""
"fish","815","13","","Atlantic Herring","1","26","14.3","0.1969162963","2.87","","","","","","","","","",""
"fish","815","14","","Atlantic Cod","2","35","22.05","0.607753125","4.36","","","","","","","","","",""
"fish","815","15","","Common Carp","1","28","21","0.49392","3.04","","","","","","","","","",""
"fish","815","16","","Atlantic Cod","2","72","45.36","5.2907904","9.04","","","","","","","","","",""
"fish","815","17","","Atlantic Cod","2","94","59.22","11.7735282","15.52","","","","","","","","","",""
"fish","815","18","","Pacific Sardine","1","23","14.26","0.2227140381","2.90","","","","","","","","","",""
"fish","815","19","","Common Carp","1","33","24.75","0.8085825","3.36","","","","","","","","","",""
"fish","815","20","","Atlantic Herring","1","25","13.75","0.1750578704","2.85","","","","","","","","","",""
"fish","815","21","","Atlantic Cod","2","78","49.14","6.7267746","10.48","","","","","","","","","",""
"fish","815","22","","Atlantic Cod","2","82","51.66","7.8156414","11.57","","","","","","","","","",""
"fish","815","23","","Atlantic Herring","1","32","17.6","0.367122963","3.04","","","","","","","","","",""
"fish","815","24","","Pacific Sardine","1","25","15.5","0.2860119048","2.96","","","","","","","","","",""
"fish","815","25","","Atlantic Cod","2","53","33.39","2.110331475","5.86","","","","","","","","","",""
"fish","815","26","","Atlantic Cod","2","38","23.94","0.7778106","4.53","","","","","","","","","",""
"fish","815","27","","Atlantic Cod","2","87","54.81","9.334280025","13.08","","","","","","","","","",""
"fish","815","28","","Common Carp","1","33","24.75","0.8085825","3.36","","","","","","","","","",""
"fish","815","29","","Common Carp","1","54","40.5","3.54294","6.09","","","","","","","","","",""
"fish","815","30","","Atlantic Herring","1","27","14.85","0.2205225","2.90","","","","","","","","","",""
"fish","815","31","","Atlantic Cod","2","36","22.68","0.6613488","4.41","","","","","","","","","",""
"fish","815","32","","Common Carp","1","37","27.75","1.1396925","3.69","","","","","","","","","",""
"fish","815","33","","Bluefish","3","89","56.96","10.31268937","19.44","","","","","","","","","",""
"fish","815","34","","Atlantic Herring","1","33","18.15","0.4026275","3.08","","","","","","","","","",""
"fish","815","35","","Common Carp","1","40","30","1.44","3.99","","","","","","","","","",""
"fish","815","36","","Atlantic Herring","1","25","13.75","0.1750578704","2.85","","","","","","","","","",""
"fish","815","37","","Common Carp","1","48","36","2.48832","5.04","","","","","","","","","",""
"fish","815","38","","Atlantic Cod","2","61","38.43","3.217455675","6.97","","","","","","","","","",""
"fish","815","39","","Pacific Sardine","1","19","11.78","0.1255523619","2.80","","","","","","","","","",""
"fish","815","40","","Tuna","3","97","69.84","16.89748869","26.02","","","","","","","","","",""
"fish","815","41","","Atlantic Cod","2","72","45.36","5.2907904","9.04","","","","","","","","","",""
"fish","815","42","","Atlantic Herring","1","27","14.85","0.2205225","2.90","","","","","","","","","",""
"fish","815","43","","Pacific Sardine","1","24","14.88","0.2530450286","2.93","","","","","","","","","",""
"fish","815","44","","Pacific Sardine","1","21","13.02","0.1695204","2.84","","","","","","","","","",""
"fish","815","45","","Common Carp","1","30","22.5","0.6075","3.16","","","","","","","","","",""
"fish","815","46","","Atlantic Herring","1","30","16.5","0.3025","2.98","","","","","","","","","",""
"fish","815","47","","Atlantic Herring","1","31","17.05","0.333769537","3.01","","","","","","","","","",""
"fish","815","48","","Pacific Sardine","1","22","13.64","0.1949091048","2.87","","","","","","","","","",""
"fish","815","49","","Atlantic Cod","2","51","32.13","1.880327925","5.63","","","","","","","","","",""
"fish","815","50","","Bluefish","3","57","36.48","2.709109029","11.83","","","","","","","","","",""
"pond_summary","815","","","","","","","","","324.95","24.57","30","14","5","1","","","",""
"fish","816","1","1","Atlantic Cod","2","79","49.77","6.988827825","10.74","","","","","","","","","",""
"fish","816","2","2","Common Carp","1","41","30.75","1.5507225","4.10","","","","","","","","","",""
"fish","816","3","3","Atlantic Cod","2","80","50.4","7.2576","11.01","","","","","","","","","",""
"fish","816","4","4","Atlantic Herring","1","26","14.3","0.1969162963","2.87","","","","","","","","","",""
"fish","816","5","5","Atlantic Cod","2","98","61.74","13.3413966","17.09","","","","","","","","","",""
"fish","816","6","","Tuna","3","82","59.04","10.20818469","19.33","","","","","","","","","",""
"fish","816","7","","Bluefish","3","55","35.2","2.433828571","11.56","","","","","","","","","",""
"fish","816","8","","Pacific Sardine","1","20","12.4","0.1464380952","2.82","","","","","","","","","",""
"fish","816","9","","Tuna","3","70","50.4","6.3504","15.48","","","","","","","","","",""
"fish","816","10","","Atlantic Herring","1","30","16.5","0.3025","2.98","","","","","","","","","",""
"fish","816","11","","Atlantic Herring","1","31","17.05","0.333769537","3.01","","","","","","","","","",""
"fish","816","12","","Atlantic Herring","1","29","15.95","0.2732471296","2.95","","","","","","","","","",""
"fish","816","13","","Atlantic Herring","1","32","17.6","0.367122963","3.04","","","","","","","","","",""
"fish","816","14","","Pacific Sardine","1","24","14.88","0.2530450286","2.93","","","","","","","","","",""
"fish","816","15","","Atlantic Cod","2","38","23.94","0.7778106","4.53","","","","","","","","","",""
"fish","816","16","","Common Carp","1","25","18.75","0.3515625","2.90","","","","","","","","","",""
"fish","816","17","","Atlantic Herring","1","26","14.3","0.1969162963","2.87","","","","","","","","","",""
"fish","816","18","","Pacific Sardine","1","20","12.4","0.1464380952","2.82","","","","","","","","","",""
"fish","816","19","","Common Carp","1","45","33.75","2.0503125","4.60","","","","","","","","","",""
"fish","816","20","","Tuna","3","61","43.92","4.202391086","13.33","","","","","","","","","",""
"fish","816","21","","Atlantic Cod","2","48","30.24","1.5676416","5.32","","","","","","","","","",""
"fish","816","22","","Common Carp","1","46","34.5","2.19006","4.74","","","","","","","","","",""
"fish","816","23","","Atlantic Cod","2","46","28.98","1.3797378","5.13","","","","","","","","","",""
"fish","816","24","","Pacific Sardine","1","20","12.4","0.1464380952","2.82","","","","","","","","","",""
"fish","816","25","","Atlantic Cod","2","37","23.31","0.718006275","4.47","","","","","","","","","",""
"fish","816","26","","Bluefish","3","49","31.36","1.7210368","10.85","","","","","","","","","",""
"fish","816","27","","Common Carp","1","53","39.75","3.3497325","5.90","","","","","","","","","",""
"fish","816","28","","Atlantic Cod","2","48","30.24","1.5676416","5.32","","","","","","","","","",""
"fish","816","29","","Atlantic Cod","2","50","31.5","1.771875","5.52","","","","","","","","","",""
"fish","816","30","","Bluefish","3","66","42.24","4.205655771","13.33","","","","","","","","","",""
"fish","816","31","","Pacific Sardine","1","24","14.88","0.2530450286","2.93","","","","","","","","","",""
"fish","816","32","","Atlantic Cod","2","74","46.62","5.7440502","9.49","","","","","","","","","",""
"fish","816","33","","Atlantic Herring","1","29","15.95","0.2732471296","2.95","","","","","","","","","",""
"fish","816","34","","Atlantic Cod","2","76","47.88","6.2224848","9.97","","","","","","","","","",""
"fish","816","35","","Atlantic Cod","2","67","42.21","4.263315525","8.01","","","","","","","","","",""
"fish","816","36","","Atlantic Cod","2","57","35.91","2.625110775","6.38","","","","","","","","","",""
"fish","816","37","","Atlantic Cod","2","91","57.33","10.68186892","14.43","","","","","","","","","",""
"fish","816","38","","Atlantic Cod","2","88","55.44","9.6598656","13.41","","","","","","","","","",""
"fish","816","39","","Pacific Sardine","1","23","14.26","0.2227140381","2.90","","","","","","","","","",""
"fish","816","40","","Atlantic Herring","1","25","13.75","0.1750578704","2.85","","","","","","","","","",""
"fish","816","41","","Pacific Sardine","1","20","12.4","0.1464380952","2.82","","","","","","","","","",""
"fish","816","42","","Pacific Sardine","1","23","14.26","0.2227140381","2.90","","","","","","","","","",""
"fish","816","43","","Pacific Sardine","1","22","13.64","0.1949091048","2.87","","","","","","","","","",""
"fish","816","44","","Common Carp","1","55","41.25","3.7434375","6.29","","","","","","","","","",""
"fish","816","45","","Atlantic Herring","1","30","16.5","0.3025","2.98","","","","","","","","","",""
"fish","816","46","","Pacific Sardine","1","25","15.5","0.2860119048","2.96","","","","","","","","","",""
"fish","816","47","","Pacific Sardine","1","23","14.26","0.2227140381","2.90","","","","","","","","","",""
"fish","816","48","","Atlantic Herring","1","28","15.4","0.2459437037","2.92","","","","","","","","","",""
"fish","816","49","","Atlantic Cod","2","61","38.43","3.217455675","6.97","","","","","","","","","",""
"fish","816","50","","Bluefish","3","43","27.52","1.163073829","10.29","","","","","","","","","",""
"pond_summary","816","","","","","","","","","321.58","45.81","27","16","7","0","","","",""
"fish","817","1","1","Atlantic Cod","2","85","53.55","8.705221875","12.46","","","","","","","","","",""
"fish","817","2","2","Bluefish","3","66","42.24","4.205655771","13.33","","","","","","","","","",""
"fish","817","3","3","Atlantic Herring","1","35","19.25","0.4803587963","3.16","","","","","","","","","",""
"fish","817","4","4","Atlantic Cod","2","82","51.66","7.8156414","11.57","","","","","","","","","",""
"fish","817","5","5","Atlantic Cod","2","54","34.02","2.2320522","5.98","","","","","","","","","",""
"fish","817","6","","Atlantic Herring","1","34","18.7","0.4403503704","3.12","","","","","","","","","",""
"fish","817","7","","Pacific Sardine","1","23","14.26","0.2227140381","2.90","","","","","","","","","",""
"fish","817","8","","Atlantic Herring","1","32","17.6","0.367122963","3.04","","","","","","","","","",""
"fish","817","9","","Common Carp","1","51","38.25","2.9846475","5.53","","","","","","","","","",""
"fish","817","10","","Common Carp","1","53","39.75","3.3497325","5.90","","","","","","","","","",""
"fish","817","11","","Atlantic Cod","2","56","35.28","2.4893568","6.24","","","","","","","","","",""
"fish","817","12","","Atlantic Cod","2","59","37.17","2.911247325","6.66","","","","","","","","","",""
"fish","817","13","","Atlantic Cod","2","75","47.25","5.980078125","9.73","","","","","","","","","",""
"fish","817","14","","Atlantic Herring","1","31","17.05","0.333769537","3.01","","","","","","","","","",""
"fish","817","15","","Atlantic Cod","2","67","42.21","4.263315525","8.01","","","","","","","","","",""
"fish","817","16","","Atlantic Herring","1","35","19.25","0.4803587963","3.16","","","","","","","","","",""
"fish","817","17","","Common Carp","1","41","30.75","1.5507225","4.10","","","","","","","","","",""
"fish","817","18","","Pacific Sardine","1","18","11.16","0.1067533714","2.78","","","","","","","","","",""
"fish","817","19","","Tuna","3","105","75.6","21.4326","30.56","","","","","","","","","",""
"fish","817","20","","Atlantic Herring","1","31","17.05","0.333769537","3.01","","","","","","","","","",""
"fish","817","21","","Pacific Sardine","1","25","15.5","0.2860119048","2.96","","","","","","","","","",""
"fish","817","22","","Atlantic Cod","2","62","39.06","3.3782994","7.13","","","","","","","","","",""
"fish","817","23","","Atlantic Cod","2","59","37.17","2.911247325","6.66","","","","","","","","","",""
"fish","817","24","","Common Carp","1","30","22.5","0.6075","3.16","","","","","","","","","",""
"fish","817","25","","Atlantic Cod","2","88","55.44","9.6598656","13.41","","","","","","","","","",""
"fish","817","26","","Atlantic Herring","1","26","14.3","0.1969162963","2.87","","","","","","","","","",""
"fish","817","27","","Pacific Sardine","1","24","14.88","0.2530450286","2.93","","","","","","","","","",""
"fish","817","28","","Common Carp","1","28","21","0.49392","3.04","","","","","","","","","",""
"fish","817","29","","Atlantic Herring","1","34","18.7","0.4403503704","3.12","","","","","","","","","",""
"fish","817","30","","Common Carp","1","26","19.5","0.39546","2.95","","","","","","","","","",""
"fish","817","31","","Pacific Sardine","1","20","12.4","0.1464380952","2.82","","","","","","","","","",""
"fish","817","32","","Pacific Sardine","1","20","12.4","0.1464380952","2.82","","","","","","","","","",""
"fish","817","33","","Common Carp","1","38","28.5","1.23462","3.78","","","","","","","","","",""
"fish","817","34","","Atlantic Cod","2","72","45.36","5.2907904","9.04","","","","","","","","","",""
"fish","817","35","","Atlantic Herring","1","28","15.4","0.2459437037","2.92","","","","","","","","","",""
"fish","817","36","","Atlantic Cod","2","38","23.94","0.7778106","4.53","","","","","","","","","",""
"fish","817","37","","Tuna","3","76","54.72","8.127327086","17.25","","","","","","","","","",""
"fish","817","38","","Atlantic Cod","2","37","23.31","0.718006275","4.47","","","","","","","","","",""
"fish","817","39","","Pacific Sardine","1","20","12.4","0.1464380952","2.82","","","","","","","","","",""
"fish","817","40","","Common Carp","1","52","39","3.16368","5.71","","","","","","","","","",""
"fish","817","41","","Common Carp","1","36","27","1.04976","3.60","","","","","","","","","",""
"fish","817","42","","Atlantic Herring","1","32","17.6","0.367122963","3.04","","","","","","","","","",""
"fish","817","43","","Pacific Sardine","1","19","11.78","0.1255523619","2.80","","","","","","","","","",""
"fish","817","44","","Pacific Sardine","1","25","15.5","0.2860119048","2.96","","","","","","","","","",""
"fish","817","45","","Atlantic Cod","2","49","30.87","1.667674575","5.42","","","","","","","","","",""
"fish","817","46","","Atlantic Herring","1","27","14.85","0.2205225","2.90","","","","","","","","","",""
"fish","817","47","","Bluefish","3","62","39.68","3.486398171","12.61","","","","","","","","","",""
"fish","817","48","","Common Carp","1","33","24.75","0.8085825","3.36","","","","","","","","","",""
"fish","817","49","","Common Carp","1","52","39","3.16368","5.71","","","","","","","","","",""
"fish","817","50","","Atlantic Herring","1","29","15.95","0.2732471296","2.95","","","","","","","","","",""
"pond_summary","817","","","","","","","","","293.99","46.50","32","14","4","0","","","",""
"fish","818","1","1","Atlantic Cod","2","88","55.44","9.6598656","13.41","","","","","","","","","",""
"fish","818","2","2","Atlantic Cod","2","89","56.07","9.992935575","13.74","","","","","","","","","",""
"fish","818","3","3","Pacific Sardine","1","20","12.4","0.1464380952","2.82","","","","","","","","","",""
"fish","818","4","4","Atlantic Cod","2","69","43.47","4.656615075","8.41","","","","","","","","","",""
"fish","818","5","5","Atlantic Herring","1","32","17.6","0.367122963","3.04","","","","","","","","","",""
"fish","818","6","","Atlantic Cod","2","57","35.91","2.625110775","6.38","","","","","","","","","",""
"fish","818","7","","Pacific Sardine","1","24","14.88","0.2530450286","2.93","","","","","","","","","",""
"fish","818","8","","Atlantic Herring","1","31","17.05","0.333769537","3.01","","","","","","","","","",""
"fish","818","9","","Common Carp","1","26","19.5","0.39546","2.95","","","","","","","","","",""
"fish","818","10","","Atlantic Herring","1","28","15.4","0.2459437037","2.92","","","","","","","","","",""
"fish","818","11","","Common Carp","1","44","33","1.91664","4.47","","","","","","","","","",""
"fish","818","12","","Pacific Sardine","1","22","13.64","0.1949091048","2.87","","","","","","","","","",""
"fish","818","13","","Tuna","3","67","48.24","5.568412114","14.69","","","","","","","","","",""
"fish","818","14","","Atlantic Cod","2","67","42.21","4.263315525","8.01","","","","","","","","","",""
"fish","818","15","","Common Carp","1","52","39","3.16368","5.71","","","","","","","","","",""
"fish","818","16","","Atlantic Cod","2","93","58.59","11.40176048","15.15","","","","","","","","","",""
"fish","818","17","","Tuna","3","64","46.08","4.853408914","13.98","","","","","","","","","",""
"fish","818","18","","Atlantic Herring","1","32","17.6","0.367122963","3.04","","","","","","","","","",""
"fish","818","19","","Atlantic Cod","2","61","38.43","3.217455675","6.97","","","","","","","","","",""
"fish","818","20","","Atlantic Cod","2","45","28.35","1.291696875","5.04","","","","","","","","","",""
"fish","818","21","","Atlantic Cod","2","78","49.14","6.7267746","10.48","","","","","","","","","",""
"fish","818","22","","Pacific Sardine","1","20","12.4","0.1464380952","2.82","","","","","","","","","",""
"fish","818","23","","Atlantic Herring","1","35","19.25","0.4803587963","3.16","","","","","","","","","",""
"fish","818","24","","Atlantic Cod","2","53","33.39","2.110331475","5.86","","","","","","","","","",""
"fish","818","25","","Tuna","3","62","44.64","4.412472686","13.54","","","","","","","","","",""
"fish","818","26","","Atlantic Cod","2","70","44.1","4.862025","8.61","","","","","","","","","",""
"fish","818","27","","Pacific Sardine","1","24","14.88","0.2530450286","2.93","","","","","","","","","",""
"fish","818","28","","Bluefish","3","42","26.88","1.0838016","10.21","","","","","","","","","",""
"fish","818","29","","Atlantic Herring","1","31","17.05","0.333769537","3.01","","","","","","","","","",""
"fish","818","30","","Common Carp","1","34","25.5","0.88434","3.43","","","","","","","","","",""
"fish","818","31","","Common Carp","1","48","36","2.48832","5.04","","","","","","","","","",""
"fish","818","32","","Tuna","3","68","48.96","5.821483886","14.95","","","","","","","","","",""
"fish","818","33","","Common Carp","1","37","27.75","1.1396925","3.69","","","","","","","","","",""
"fish","818","34","","Atlantic Herring","1","30","16.5","0.3025","2.98","","","","","","","","","",""
"fish","818","35","","Atlantic Herring","1","31","17.05","0.333769537","3.01","","","","","","","","","",""
"fish","818","36","","Tuna","3","66","47.52","5.322783086","14.45","","","","","","","","","",""
"fish","818","37","","Common Carp","1","50","37.5","2.8125","5.36","","","","","","","","","",""
"fish","818","38","","Atlantic Cod","2","63","39.69","3.544416225","7.29","","","","","","","","","",""
"fish","818","39","","Pacific Sardine","1","22","13.64","0.1949091048","2.87","","","","","","","","","",""
"fish","818","40","","Pacific Sardine","1","19","11.78","0.1255523619","2.80","","","","","","","","","",""
"fish","818","41","","Atlantic Cod","2","63","39.69","3.544416225","7.29","","","","","","","","","",""
"fish","818","42","","Tuna","3","47","33.84","1.922208686","11.05","","","","","","","","","",""
"fish","818","43","","Bluefish","3","70","44.8","5.0176","14.14","","","","","","","","","",""
"fish","818","44","","Common Carp","1","48","36","2.48832","5.04","","","","","","","","","",""
"fish","818","45","","Atlantic Cod","2","38","23.94","0.7778106","4.53","","","","","","","","","",""
"fish","818","46","","Atlantic Herring","1","34","18.7","0.4403503704","3.12","","","","","","","","","",""
"fish","818","47","","Pacific Sardine","1","23","14.26","0.2227140381","2.90","","","","","","","","","",""
"fish","818","48","","Atlantic Herring","1","33","18.15","0.4026275","3.08","","","","","","","","","",""
"fish","818","49","","Pacific Sardine","1","25","15.5","0.2860119048","2.96","","","","","","","","","",""
"fish","818","50","","Atlantic Herring","1","29","15.95","0.2732471296","2.95","","","","","","","","","",""
"pond_summary","818","","","","","","","","","323.09","41.42","28","14","8","0","","","",""
"fish","819","1","1","Common Carp","1","31","23.25","0.6702975","3.22","","","","","","","","","",""
"fish","819","2","2","Pacific Sardine","1","19","11.78","0.1255523619","2.80","","","","","","","","","",""
"fish","819","3","3","Bluefish","3","51","32.64","1.940494629","11.07","","","","","","","","","",""
"fish","819","4","4","Atlantic Cod","2","64","40.32","3.7158912","7.47","","","","","","","","","",""
"fish","819","5","5","Pacific Sardine","1","22","13.64","0.1949091048","2.87","","","","","","","","","",""
"fish","819","6","","Atlantic Herring","1","33","18.15","0.4026275","3.08","","","","","","","","","",""
"fish","819","7","","Tuna","3","103","74.16","20.23105989","29.36","","","","","","","","","",""
"fish","819","8","","Common Carp","1","30","22.5","0.6075","3.16","","","","","","","","","",""
"fish","819","9","","Common Carp","1","38","28.5","1.23462","3.78","","","","","","","","","",""
"fish","819","10","","Atlantic Cod","2","96","60.48","12.5411328","16.29","","","","","","","","","",""
"fish","819","11","","Atlantic Herring","1","30","16.5","0.3025","2.98","","","","","","","","","",""
"fish","819","12","","Pacific Sardine","1","23","14.26","0.2227140381","2.90","","","","","","","","","",""
"fish","819","13","","Atlantic Herring","1","30","16.5","0.3025","2.98","","","","","","","","","",""
"fish","819","14","","Tuna","3","83","59.76","10.58622789","19.71","","","","","","","","","",""
"fish","819","15","","Pacific Sardine","1","18","11.16","0.1067533714","2.78","","","","","","","","","",""
"fish","819","16","","Common Carp","1","41","30.75","1.5507225","4.10","","","","","","","","","",""
"fish","819","17","","Atlantic Herring","1","34","18.7","0.4403503704","3.12","","","","","","","","","",""
"fish","819","18","","Atlantic Cod","2","57","35.91","2.625110775","6.38","","","","","","","","","",""
"fish","819","19","","Pacific Sardine","1","20","12.4","0.1464380952","2.82","","","","","","","","","",""
"fish","819","20","","Common Carp","1","54","40.5","3.54294","6.09","","","","","","","","","",""
"fish","819","21","","Lanternfish","4","5","2.5","0.001302083333","26.50","","","","","","","","","",""
"fish","819","22","","Atlantic Cod","2","71","44.73","5.073388425","8.82","","","","","","","","","",""
"fish","819","23","","Common Carp","1","51","38.25","2.9846475","5.53","","","","","","","","","",""
"fish","819","24","","Atlantic Cod","2","47","29.61","1.471691025","5.22","","","","","","","","","",""
"fish","819","25","","Atlantic Herring","1","30","16.5","0.3025","2.98","","","","","","","","","",""
"fish","819","26","","Pacific Sardine","1","22","13.64","0.1949091048","2.87","","","","","","","","","",""
"fish","819","27","","Common Carp","1","46","34.5","2.19006","4.74","","","","","","","","","",""
"fish","819","28","","Atlantic Herring","1","25","13.75","0.1750578704","2.85","","","","","","","","","",""
"fish","819","29","","Lanternfish","4","6","3","0.00225","26.50","","","","","","","","","",""
"fish","819","30","","Pacific Sardine","1","21","13.02","0.1695204","2.84","","","","","","","","","",""
"fish","819","31","","Atlantic Cod","2","100","63","14.175","17.93","","","","","","","","","",""
"fish","819","32","","Atlantic Cod","2","58","36.54","2.7657126","6.52","","","","","","","","","",""
"fish","819","33","","Atlantic Herring","1","27","14.85","0.2205225","2.90","","","","","","","","","",""
"fish","819","34","","Pacific Sardine","1","19","11.78","0.1255523619","2.80","","","","","","","","","",""
"fish","819","35","","Atlantic Cod","2","58","36.54","2.7657126","6.52","","","","","","","","","",""
"fish","819","36","","Pacific Sardine","1","23","14.26","0.2227140381","2.90","","","","","","","","","",""
"fish","819","37","","Pacific Sardine","1","23","14.26","0.2227140381","2.90","","","","","","","","","",""
"fish","819","38","","Atlantic Cod","2","68","42.84","4.4570736","8.21","","","","","","","","","",""
"fish","819","39","","Atlantic Herring","1","28","15.4","0.2459437037","2.92","","","","","","","","","",""
"fish","819","40","","Atlantic Cod","2","42","26.46","1.0501974","4.80","","","","","","","","","",""
"fish","819","41","","Atlantic Cod","2","67","42.21","4.263315525","8.01","","","","","","","","","",""
"fish","819","42","","Pacific Sardine","1","18","11.16","0.1067533714","2.78","","","","","","","","","",""
"fish","819","43","","Common Carp","1","29","21.75","0.5487525","3.10","","","","","","","","","",""
"fish","819","44","","Pacific Sardine","1","25","15.5","0.2860119048","2.96","","","","","","","","","",""
"fish","819","45","","Atlantic Herring","1","26","14.3","0.1969162963","2.87","","","","","","","","","",""
"fish","819","46","","Pacific Sardine","1","19","11.78","0.1255523619","2.80","","","","","","","","","",""
"fish","819","47","","Pacific Sardine","1","23","14.26","0.2227140381","2.90","","","","","","","","","",""
"fish","819","48","","Atlantic Cod","2","95","59.85","12.15329063","15.90","","","","","","","","","",""
"fish","819","49","","Tuna","3","92","66.24","14.41685211","23.54","","","","","","","","","",""
"fish","819","50","","Atlantic Herring","1","27","14.85","0.2205225","2.90","","","","","","","","","",""
"pond_summary","819","","","","","","","","","351.97","27.43","32","12","4","2","","","",""
"fish","820","1","1","Pacific Sardine","1","19","11.78","0.1255523619","2.80","","","","","","","","","",""
"fish","820","2","2","Atlantic Cod","2","82","51.66","7.8156414","11.57","","","","","","","","","",""
"fish","820","3","3","Atlantic Cod","2","97","61.11","12.93713977","16.69","","","","","","","","","",""
"fish","820","4","4","Atlantic Cod","2","46","28.98","1.3797378","5.13","","","","","","","","","",""
"fish","820","5","5","Atlantic Herring","1","28","15.4","0.2459437037","2.92","","","","","","","","","",""
