record_type,run,pond_position,caught_order,species,rarity,length_cm,girth_cm,weight_kg,price,pond_total_value,caught_total_value,rarity_1_count,rarity_2_count,rarity_3_count,rarity_4_count,pond_value_min,pond_value_average,pond_value_max,seed
"fish","944","23","","Atlantic Herring","1","35","19.25","0.4803587963","0.86","","","","","","","","","",""
"fish","944","24","","Atlantic Cod","2","36","22.68","0.6613488","1.41","","","","","","","","","",""
"fish","944","25","","Atlantic Cod","2","35","22.05","0.607753125","1.36","","","","","","","","","",""
"fish","944","26","","Common Carp","1","48","36","2.48832","2.74","","","","","","","","","",""
"fish","944","27","","Atlantic Herring","1","33","18.15","0.4026275","0.78","","","","","","","","","",""
"fish","944","28","","Bluefish","3","36","23.04","0.6825106286","1.81","","","","","","","","","",""
"fish","944","29","","Atlantic Herring","1","35","19.25","0.4803587963","0.86","","","","","","","","","",""
"fish","944","30","","Atlantic Cod","2","70","44.1","4.862025","5.61","","","","","","","","","",""
"fish","944","31","","Atlantic Herring","1","30","16.5","0.3025","0.68","","","","","","","","","",""
"fish","944","32","","Atlantic Herring","1","30","16.5","0.3025","0.68","","","","","","","","","",""
"fish","944","33","","Atlantic Cod","2","35","22.05","0.607753125","1.36","","","","","","","","","",""
"fish","944","34","","Atlantic Cod","2","99","62.37","13.75398832","14.50","","","","","","","","","",""
"fish","944","35","","Atlantic Cod","2","62","39.06","3.3782994","4.13","","","","","","","","","",""
"fish","944","36","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","944","37","","Atlantic Herring","1","25","13.75","0.1750578704","0.55","","","","","","","","","",""
"fish","944","38","","Atlantic Cod","2","47","29.61","1.471691025","2.22","","","","","","","","","",""
"fish","944","39","","Atlantic Herring","1","32","17.6","0.367122963","0.74","","","","","","","","","",""
"fish","944","40","","Common Carp","1","48","36","2.48832","2.74","","","","","","","","","",""
"fish","944","41","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","944","42","","Atlantic Herring","1","29","15.95","0.2732471296","0.65","","","","","","","","","",""
"fish","944","43","","Atlantic Herring","1","33","18.15","0.4026275","0.78","","","","","","","","","",""
"fish","944","44","","Atlantic Herring","1","27","14.85","0.2205225","0.60","","","","","","","","","",""
"fish","944","45","","Atlantic Cod","2","89","56.07","9.992935575","10.74","","","","","","","","","",""
"fish","944","46","","Atlantic Cod","2","67","42.21","4.263315525","5.01","","","","","","","","","",""
"fish","944","47","","Atlantic Cod","2","52","32.76","1.9931184","2.74","","","","","","","","","",""
"fish","944","48","","Atlantic Cod","2","90","56.7","10.333575","11.08","","","","","","","","","",""
"fish","944","49","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","944","50","","Atlantic Herring","1","27","14.85","0.2205225","0.60","","","","","","","","","",""
"pond_summary","944","","","","","","","","","135.85","10.39","33","15","2","0","","","",""
"fish","945","1","1","Atlantic Herring","1","29","15.95","0.2732471296","0.65","","","","","","","","","",""
"fish","945","2","2","Atlantic Herring","1","33","18.15","0.4026275","0.78","","","","","","","","","",""
"fish","945","3","3","Atlantic Cod","2","59","37.17","2.911247325","3.66","","","","","","","","","",""
"fish","945","4","4","Common Carp","1","46","34.5","2.19006","2.44","","","","","","","","","",""
"fish","945","5","5","Atlantic Herring","1","31","17.05","0.333769537","0.71","","","","","","","","","",""
"fish","945","6","","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","945","7","","Atlantic Herring","1","33","18.15","0.4026275","0.78","","","","","","","","","",""
"fish","945","8","","Atlantic Cod","2","96","60.48","12.5411328","13.29","","","","","","","","","",""
"fish","945","9","","Tuna","3","110","79.2","24.64251429","25.77","","","","","","","","","",""
"fish","945","10","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","945","11","","Common Carp","1","39","29.25","1.3346775","1.58","","","","","","","","","",""
"fish","945","12","","Atlantic Cod","2","44","27.72","1.2074832","1.96","","","","","","","","","",""
"fish","945","13","","Common Carp","1","40","30","1.44","1.69","","","","","","","","","",""
"fish","945","14","","Common Carp","1","31","23.25","0.6702975","0.92","","","","","","","","","",""
"fish","945","15","","Common Carp","1","51","38.25","2.9846475","3.23","","","","","","","","","",""
"fish","945","16","","Atlantic Cod","2","82","51.66","7.8156414","8.57","","","","","","","","","",""
"fish","945","17","","Atlantic Herring","1","25","13.75","0.1750578704","0.55","","","","","","","","","",""
"fish","945","18","","Atlantic Cod","2","86","54.18","9.0160938","9.77","","","","","","","","","",""
"fish","945","19","","Atlantic Herring","1","29","15.95","0.2732471296","0.65","","","","","","","","","",""
"fish","945","20","","Atlantic Cod","2","42","26.46","1.0501974","1.80","","","","","","","","","",""
"fish","945","21","","Atlantic Cod","2","88","55.44","9.6598656","10.41","","","","","","","","","",""
"fish","945","22","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","945","23","","Lanternfish","4","8","4","0.005333333333","1.51","","","","","","","","","",""
"fish","945","24","","Tuna","3","109","78.48","23.97653691","25.10","","","","","","","","","",""
"fish","945","25","","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","945","26","","Atlantic Cod","2","82","51.66","7.8156414","8.57","","","","","","","","","",""
"fish","945","27","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","945","28","","Atlantic Cod","2","82","51.66","7.8156414","8.57","","","","","","","","","",""
"fish","945","29","","Common Carp","1","40","30","1.44","1.69","","","","","","","","","",""
"fish","945","30","","Atlantic Cod","2","54","34.02","2.2320522","2.98","","","","","","","","","",""
"fish","945","31","","Common Carp","1","31","23.25","0.6702975","0.92","","","","","","","","","",""
"fish","945","32","","Pacific Sardine","1","20","12.4","0.1464380952","0.52","","","","","","","","","",""
"fish","945","33","","Common Carp","1","38","28.5","1.23462","1.48","","","","","","","","","",""
"fish","945","34","","Pacific Sardine","1","18","11.16","0.1067533714","0.48","","","","","","","","","",""
"fish","945","35","","Atlantic Herring","1","31","17.05","0.333769537","0.71","","","","","","","","","",""
"fish","945","36","","Common Carp","1","53","39.75","3.3497325","3.60","","","","","","","","","",""
"fish","945","37","","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","945","38","","Atlantic Cod","2","36","22.68","0.6613488","1.41","","","","","","","","","",""
"fish","945","39","","Atlantic Cod","2","36","22.68","0.6613488","1.41","","","","","","","","","",""
"fish","945","40","","Atlantic Cod","2","64","40.32","3.7158912","4.47","","","","","","","","","",""
"fish","945","41","","Pacific Sardine","1","20","12.4","0.1464380952","0.52","","","","","","","","","",""
"fish","945","42","","Common Carp","1","42","31.5","1.66698","1.92","","","","","","","","","",""
"fish","945","43","","Common Carp","1","36","27","1.04976","1.30","","","","","","","","","",""
"fish","945","44","","Atlantic Herring","1","28","15.4","0.2459437037","0.62","","","","","","","","","",""
"fish","945","45","","Common Carp","1","44","33","1.91664","2.17","","","","","","","","","",""
"fish","945","46","","Bluefish","3","41","26.24","1.008215771","2.13","","","","","","","","","",""
"fish","945","47","","Bluefish","3","65","41.6","4.017371429","5.14","","","","","","","","","",""
"fish","945","48","","Atlantic Herring","1","25","13.75","0.1750578704","0.55","","","","","","","","","",""
"fish","945","49","","Atlantic Cod","2","99","62.37","13.75398832","14.50","","","","","","","","","",""
"fish","945","50","","Atlantic Cod","2","46","28.98","1.3797378","2.13","","","","","","","","","",""
"pond_summary","945","","","","","","","","","187.12","8.24","30","15","4","1","","","",""
"fish","946","1","1","Atlantic Cod","2","93","58.59","11.40176048","12.15","","","","","","","","","",""
"fish","946","2","2","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","946","3","3","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","946","4","4","Atlantic Cod","2","69","43.47","4.656615075","5.41","","","","","","","","","",""
"fish","946","5","5","Common Carp","1","55","41.25","3.7434375","3.99","","","","","","","","","",""
"fish","946","6","","Common Carp","1","51","38.25","2.9846475","3.23","","","","","","","","","",""
"fish","946","7","","Atlantic Herring","1","28","15.4","0.2459437037","0.62","","","","","","","","","",""
"fish","946","8","","Atlantic Herring","1","35","19.25","0.4803587963","0.86","","","","","","","","","",""
"fish","946","9","","Atlantic Cod","2","82","51.66","7.8156414","8.57","","","","","","","","","",""
"fish","946","10","","Tuna","3","58","41.76","3.612359314","4.74","","","","","","","","","",""
"fish","946","11","","Atlantic Herring","1","26","14.3","0.1969162963","0.57","","","","","","","","","",""
"fish","946","12","","Atlantic Herring","1","28","15.4","0.2459437037","0.62","","","","","","","","","",""
"fish","946","13","","Atlantic Herring","1","32","17.6","0.367122963","0.74","","","","","","","","","",""
"fish","946","14","","Bluefish","3","44","28.16","1.246120229","2.37","","","","","","","","","",""
"fish","946","15","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","946","16","","Atlantic Cod","2","71","44.73","5.073388425","5.82","","","","","","","","","",""
"fish","946","17","","Atlantic Cod","2","91","57.33","10.68186892","11.43","","","","","","","","","",""
"fish","946","18","","Atlantic Herring","1","32","17.6","0.367122963","0.74","","","","","","","","","",""
"fish","946","19","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","946","20","","Lanternfish","4","7","3.5","0.003572916667","1.50","","","","","","","","","",""
"fish","946","21","","Common Carp","1","28","21","0.49392","0.74","","","","","","","","","",""
"fish","946","22","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","946","23","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","946","24","","Atlantic Herring","1","33","18.15","0.4026275","0.78","","","","","","","","","",""
"fish","946","25","","Atlantic Herring","1","33","18.15","0.4026275","0.78","","","","","","","","","",""
"fish","946","26","","Common Carp","1","32","24","0.73728","0.99","","","","","","","","","",""
"fish","946","27","","Atlantic Herring","1","32","17.6","0.367122963","0.74","","","","","","","","","",""
"fish","946","28","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","946","29","","Atlantic Cod","2","71","44.73","5.073388425","5.82","","","","","","","","","",""
"fish","946","30","","Common Carp","1","48","36","2.48832","2.74","","","","","","","","","",""
"fish","946","31","","Atlantic Cod","2","35","22.05","0.607753125","1.36","","","","","","","","","",""
"fish","946","32","","Atlantic Herring","1","35","19.25","0.4803587963","0.86","","","","","","","","","",""
"fish","946","33","","Atlantic Herring","1","35","19.25","0.4803587963","0.86","","","","","","","","","",""
"fish","946","34","","Atlantic Cod","2","60","37.8","3.0618","3.81","","","","","","","","","",""
"fish","946","35","","Common Carp","1","45","33.75","2.0503125","2.30","","","","","","","","","",""
"fish","946","36","","Atlantic Cod","2","95","59.85","12.15329063","12.90","","","","","","","","","",""
"fish","946","37","","Common Carp","1","25","18.75","0.3515625","0.60","","","","","","","","","",""
"fish","946","38","","Common Carp","1","53","39.75","3.3497325","3.60","","","","","","","","","",""
"fish","946","39","","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","946","40","","Atlantic Herring","1","29","15.95","0.2732471296","0.65","","","","","","","","","",""
"fish","946","41","","Atlantic Herring","1","30","16.5","0.3025","0.68","","","","","","","","","",""
"fish","946","42","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","946","43","","Common Carp","1","39","29.25","1.3346775","1.58","","","","","","","","","",""
"fish","946","44","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","946","45","","Common Carp","1","40","30","1.44","1.69","","","","","","","","","",""
"fish","946","46","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","946","47","","Tuna","3","79","56.88","9.128264914","10.25","","","","","","","","","",""
"fish","946","48","","Atlantic Cod","2","84","52.92","8.4015792","9.15","","","","","","","","","",""
"fish","946","49","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","946","50","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"pond_summary","946","","","","","","","","","134.13","22.75","36","10","3","1","","","",""
"fish","947","1","1","Bluefish","3","74","47.36","5.927848229","7.05","","","","","","","","","",""
"fish","947","2","2","Bluefish","3","76","48.64","6.421591771","7.55","","","","","","","","","",""
"fish","947","3","3","Tuna","3","62","44.64","4.412472686","5.54","","","","","","","","","",""
"fish","947","4","4","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","947","5","5","Common Carp","1","45","33.75","2.0503125","2.30","","","","","","","","","",""
"fish","947","6","","Atlantic Herring","1","31","17.05","0.333769537","0.71","","","","","","","","","",""
"fish","947","7","","Atlantic Cod","2","46","28.98","1.3797378","2.13","","","","","","","","","",""
"fish","947","8","","Atlantic Cod","2","58","36.54","2.7657126","3.52","","","","","","","","","",""
"fish","947","9","","Atlantic Cod","2","57","35.91","2.625110775","3.38","","","","","","","","","",""
"fish","947","10","","Bluefish","3","38","24.32","0.8026989714","1.93","","","","","","","","","",""
"fish","947","11","","Tuna","3","109","78.48","23.97653691","25.10","","","","","","","","","",""
"fish","947","12","","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","947","13","","Atlantic Herring","1","28","15.4","0.2459437037","0.62","","","","","","","","","",""
"fish","947","14","","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
"fish","947","15","","Atlantic Cod","2","47","29.61","1.471691025","2.22","","","","","","","","","",""
"fish","947","16","","Atlantic Herring","1","30","16.5","0.3025","0.68","","","","","","","","","",""
"fish","947","17","","Atlantic Cod","2","69","43.47","4.656615075","5.41","","","","","","","","","",""
"fish","947","18","","Atlantic Cod","2","83","52.29","8.105080725","8.86","","","","","","","","","",""
"fish","947","19","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","947","20","","Atlantic Herring","1","33","18.15","0.4026275","0.78","","","","","","","","","",""
"fish","947","21","","Common Carp","1","54","40.5","3.54294","3.79","","","","","","","","","",""
"fish","947","22","","Common Carp","1","32","24","0.73728","0.99","","","","","","","","","",""
"fish","947","23","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","947","24","","Atlantic Cod","2","45","28.35","1.291696875","2.04","","","","","","","","","",""
"fish","947","25","","Common Carp","1","34","25.5","0.88434","1.13","","","","","","","","","",""
"fish","947","26","","Common Carp","1","30","22.5","0.6075","0.86","","","","","","","","","",""
"fish","947","27","","Atlantic Cod","2","81","51.03","7.533176175","8.28","","","","","","","","","",""
"fish","947","28","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","947","29","","Atlantic Cod","2","83","52.29","8.105080725","8.86","","","","","","","","","",""
"fish","947","30","","Bluefish","3","37","23.68","0.7409810286","1.87","","","","","","","","","",""
"fish","947","31","","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
"fish","947","32","","Common Carp","1","28","21","0.49392","0.74","","","","","","","","","",""
"fish","947","33","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","947","34","","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","947","35","","Pacific Sardine","1","19","11.78","0.1255523619","0.50","","","","","","","","","",""
"fish","947","36","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","947","37","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","947","38","","Atlantic Herring","1","33","18.15","0.4026275","0.78","","","","","","","","","",""
"fish","947","39","","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","947","40","","Atlantic Herring","1","27","14.85","0.2205225","0.60","","","","","","","","","",""
"fish","947","41","","Atlantic Herring","1","32","17.6","0.367122963","0.74","","","","","","","","","",""
"fish","947","42","","Atlantic Herring","1","25","13.75","0.1750578704","0.55","","","","","","","","","",""
"fish","947","43","","Atlantic Herring","1","30","16.5","0.3025","0.68","","","","","","","","","",""
"fish","947","44","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","947","45","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","947","46","","Atlantic Herring","1","35","19.25","0.4803587963","0.86","","","","","","","","","",""
"fish","947","47","","Atlantic Cod","2","61","38.43","3.217455675","3.97","","","","","","","","","",""
"fish","947","48","","Pacific Sardine","1","19","11.78","0.1255523619","0.50","","","","","","","","","",""
"fish","947","49","","Atlantic Cod","2","73","45.99","5.514315975","6.26","","","","","","","","","",""
"fish","947","50","","Tuna","3","72","51.84","6.910420114","8.04","","","","","","","","","",""
"pond_summary","947","","","","","","","","","138.25","22.98","32","11","7","0","","","",""
"fish","948","1","1","Atlantic Herring","1","32","17.6","0.367122963","0.74","","","","","","","","","",""
"fish","948","2","2","Common Carp","1","47","35.25","2.3360175","2.59","","","","","","","","","",""
"fish","948","3","3","Atlantic Cod","2","78","49.14","6.7267746","7.48","","","","","","","","","",""
"fish","948","4","4","Common Carp","1","36","27","1.04976","1.30","","","","","","","","","",""
"fish","948","5","5","Atlantic Herring","1","29","15.95","0.2732471296","0.65","","","","","","","","","",""
"fish","948","6","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","948","7","","Atlantic Herring","1","34","18.7","0.4403503704","0.82","","","","","","","","","",""
"fish","948","8","","Atlantic Herring","1","29","15.95","0.2732471296","0.65","","","","","","","","","",""
"fish","948","9","","Bluefish","3","85","54.4","8.983771429","10.11","","","","","","","","","",""
"fish","948","10","","Atlantic Cod","2","54","34.02","2.2320522","2.98","","","","","","","","","",""
"fish","948","11","","Bluefish","3","55","35.2","2.433828571","3.56","","","","","","","","","",""
"fish","948","12","","Pacific Sardine","1","19","11.78","0.1255523619","0.50","","","","","","","","","",""
"fish","948","13","","Atlantic Herring","1","30","16.5","0.3025","0.68","","","","","","","","","",""
"fish","948","14","","Lanternfish","4","9","4.5","0.00759375","1.51","","","","","","","","","",""
"fish","948","15","","Atlantic Herring","1","26","14.3","0.1969162963","0.57","","","","","","","","","",""
"fish","948","16","","Pacific Sardine","1","19","11.78","0.1255523619","0.50","","","","","","","","","",""
"fish","948","17","","Common Carp","1","51","38.25","2.9846475","3.23","","","","","","","","","",""
"fish","948","18","","Atlantic Herring","1","25","13.75","0.1750578704","0.55","","","","","","","","","",""
"fish","948","19","","Common Carp","1","43","32.25","1.7889075","2.04","","","","","","","","","",""
"fish","948","20","","Atlantic Herring","1","25","13.75","0.1750578704","0.55","","","","","","","","","",""
"fish","948","21","","Common Carp","1","47","35.25","2.3360175","2.59","","","","","","","","","",""
"fish","948","22","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","948","23","","Atlantic Cod","2","63","39.69","3.544416225","4.29","","","","","","","","","",""
"fish","948","24","","Atlantic Cod","2","40","25.2","0.9072","1.66","","","","","","","","","",""
"fish","948","25","","Common Carp","1","53","39.75","3.3497325","3.60","","","","","","","","","",""
"fish","948","26","","Atlantic Cod","2","84","52.92","8.4015792","9.15","","","","","","","","","",""
"fish","948","27","","Common Carp","1","35","26.25","0.9646875","1.21","","","","","","","","","",""
"fish","948","28","","Common Carp","1","49","36.75","2.6471025","2.90","","","","","","","","","",""
"fish","948","29","","Atlantic Cod","2","52","32.76","1.9931184","2.74","","","","","","","","","",""
"fish","948","30","","Atlantic Herring","1","30","16.5","0.3025","0.68","","","","","","","","","",""
"fish","948","31","","Atlantic Cod","2","95","59.85","12.15329063","12.90","","","","","","","","","",""
"fish","948","32","","Atlantic Cod","2","92","57.96","11.0379024","11.79","","","","","","","","","",""
"fish","948","33","","Tuna","3","94","67.68","15.37766949","16.50","","","","","","","","","",""
"fish","948","34","","Atlantic Cod","2","60","37.8","3.0618","3.81","","","","","","","","","",""
"fish","948","35","","Atlantic Herring","1","32","17.6","0.367122963","0.74","","","","","","","","","",""
"fish","948","36","","Pacific Sardine","1","20","12.4","0.1464380952","0.52","","","","","","","","","",""
"fish","948","37","","Atlantic Cod","2","92","57.96","11.0379024","11.79","","","","","","","","","",""
"fish","948","38","","Atlantic Herring","1","28","15.4","0.2459437037","0.62","","","","","","","","","",""
"fish","948","39","","Atlantic Herring","1","30","16.5","0.3025","0.68","","","","","","","","","",""
"fish","948","40","","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
"fish","948","41","","Common Carp","1","53","39.75","3.3497325","3.60","","","","","","","","","",""
"fish","948","42","","Common Carp","1","33","24.75","0.8085825","1.06","","","","","","","","","",""
"fish","948","43","","Atlantic Herring","1","35","19.25","0.4803587963","0.86","","","","","","","","","",""
"fish","948","44","","Atlantic Herring","1","30","16.5","0.3025","0.68","","","","","","","","","",""
"fish","948","45","","Pacific Sardine","1","18","11.16","0.1067533714","0.48","","","","","","","","","",""
"fish","948","46","","Pacific Sardine","1","18","11.16","0.1067533714","0.48","","","","","","","","","",""
"fish","948","47","","Common Carp","1","46","34.5","2.19006","2.44","","","","","","","","","",""
"fish","948","48","","Atlantic Herring","1","31","17.05","0.333769537","0.71","","","","","","","","","",""
"fish","948","49","","Atlantic Cod","2","73","45.99","5.514315975","6.26","","","","","","","","","",""
"fish","948","50","","Atlantic Cod","2","50","31.5","1.771875","2.52","","","","","","","","","",""
"pond_summary","948","","","","","","","","","150.16","12.76","34","12","3","1","","","",""
"fish","949","1","1","Atlantic Cod","2","74","46.62","5.7440502","6.49","","","","","","","","","",""
"fish","949","2","2","Common Carp","1","39","29.25","1.3346775","1.58","","","","","","","","","",""
"fish","949","3","3","Common Carp","1","36","27","1.04976","1.30","","","","","","","","","",""
"fish","949","4","4","Pacific Sardine","1","20","12.4","0.1464380952","0.52","","","","","","","","","",""
"fish","949","5","5","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","949","6","","Common Carp","1","47","35.25","2.3360175","2.59","","","","","","","","","",""
"fish","949","7","","Atlantic Cod","2","59","37.17","2.911247325","3.66","","","","","","","","","",""
"fish","949","8","","Atlantic Cod","2","85","53.55","8.705221875","9.46","","","","","","","","","",""
"fish","949","9","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","949","10","","Tuna","3","67","48.24","5.568412114","6.69","","","","","","","","","",""
"fish","949","11","","Atlantic Cod","2","35","22.05","0.607753125","1.36","","","","","","","","","",""
"fish","949","12","","Atlantic Cod","2","69","43.47","4.656615075","5.41","","","","","","","","","",""
"fish","949","13","","Bluefish","3","42","26.88","1.0838016","2.21","","","","","","","","","",""
"fish","949","14","","Tuna","3","85","61.2","11.37008571","12.50","","","","","","","","","",""
"fish","949","15","","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
"fish","949","16","","Atlantic Cod","2","96","60.48","12.5411328","13.29","","","","","","","","","",""
"fish","949","17","","Tuna","3","87","62.64","12.19171269","13.32","","","","","","","","","",""
"fish","949","18","","Common Carp","1","41","30.75","1.5507225","1.80","","","","","","","","","",""
"fish","949","19","","Atlantic Cod","2","39","24.57","0.840846825","1.59","","","","","","","","","",""
"fish","949","20","","Common Carp","1","50","37.5","2.8125","3.06","","","","","","","","","",""
"fish","949","21","","Atlantic Cod","2","62","39.06","3.3782994","4.13","","","","","","","","","",""
"fish","949","22","","Common Carp","1","46","34.5","2.19006","2.44","","","","","","","","","",""
"fish","949","23","","Pacific Sardine","1","18","11.16","0.1067533714","0.48","","","","","","","","","",""
"fish","949","24","","Atlantic Herring","1","28","15.4","0.2459437037","0.62","","","","","","","","","",""
"fish","949","25","","Atlantic Cod","2","82","51.66","7.8156414","8.57","","","","","","","","","",""
"fish","949","26","","Common Carp","1","45","33.75","2.0503125","2.30","","","","","","","","","",""
"fish","949","27","","Atlantic Cod","2","40","25.2","0.9072","1.66","","","","","","","","","",""
"fish","949","28","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","949","29","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","949","30","","Pacific Sardine","1","21","13.02","0.1695204","0.54","","","","","","","","","",""
"fish","949","31","","Common Carp","1","50","37.5","2.8125","3.06","","","","","","","","","",""
"fish","949","32","","Atlantic Cod","2","74","46.62","5.7440502","6.49","","","","","","","","","",""
"fish","949","33","","Common Carp","1","48","36","2.48832","2.74","","","","","","","","","",""
"fish","949","34","","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","949","35","","Atlantic Herring","1","32","17.6","0.367122963","0.74","","","","","","","","","",""
"fish","949","36","","Atlantic Herring","1","31","17.05","0.333769537","0.71","","","","","","","","","",""
"fish","949","37","","Common Carp","1","34","25.5","0.88434","1.13","","","","","","","","","",""
"fish","949","38","","Atlantic Herring","1","31","17.05","0.333769537","0.71","","","","","","","","","",""
"fish","949","39","","Atlantic Cod","2","64","40.32","3.7158912","4.47","","","","","","","","","",""
"fish","949","40","","Pacific Sardine","1","23","14.26","0.2227140381","0.60","","","","","","","","","",""
"fish","949","41","","Common Carp","1","51","38.25","2.9846475","3.23","","","","","","","","","",""
"fish","949","42","","Atlantic Cod","2","74","46.62","5.7440502","6.49","","","","","","","","","",""
"fish","949","43","","Common Carp","1","32","24","0.73728","0.99","","","","","","","","","",""
"fish","949","44","","Common Carp","1","29","21.75","0.5487525","0.80","","","","","","","","","",""
"fish","949","45","","Common Carp","1","32","24","0.73728","0.99","","","","","","","","","",""
"fish","949","46","","Common Carp","1","45","33.75","2.0503125","2.30","","","","","","","","","",""
"fish","949","47","","Atlantic Cod","2","88","55.44","9.6598656","10.41","","","","","","","","","",""
"fish","949","48","","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
"fish","949","49","","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","949","50","","Atlantic Herring","1","30","16.5","0.3025","0.68","","","","","","","","","",""
"pond_summary","949","","","","","","","","","158.85","10.43","32","14","4","0","","","",""
"fish","950","1","1","Tuna","3","73","52.56","7.202371886","8.33","","","","","","","","","",""
"fish","950","2","2","Common Carp","1","47","35.25","2.3360175","2.59","","","","","","","","","",""
"fish","950","3","3","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","950","4","4","Common Carp","1","49","36.75","2.6471025","2.90","","","","","","","","","",""
"fish","950","5","5","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","950","6","","Pacific Sardine","1","24","14.88","0.2530450286","0.63","","","","","","","","","",""
"fish","950","7","","Common Carp","1","25","18.75","0.3515625","0.60","","","","","","","","","",""
"fish","950","8","","Atlantic Herring","1","28","15.4","0.2459437037","0.62","","","","","","","","","",""
"fish","950","9","","Pacific Sardine","1","18","11.16","0.1067533714","0.48","","","","","","","","","",""
"fish","950","10","","Atlantic Cod","2","71","44.73","5.073388425","5.82","","","","","","","","","",""
"fish","950","11","","Common Carp","1","28","21","0.49392","0.74","","","","","","","","","",""
"fish","950","12","","Common Carp","1","27","20.25","0.4428675","0.69","","","","","","","","","",""
"fish","950","13","","Pacific Sardine","1","22","13.64","0.1949091048","0.57","","","","","","","","","",""
"fish","950","14","","Atlantic Herring","1","33","18.15","0.4026275","0.78","","","","","","","","","",""
"fish","950","15","","Common Carp","1","48","36","2.48832","2.74","","","","","","","","","",""
"fish","950","16","","Pacific Sardine","1","25","15.5","0.2860119048","0.66","","","","","","","","","",""
"fish","950","17","","Atlantic Herring","1","27","14.85","0.2205225","0.60","","","","","","","","","",""
